248	0	70.3947	92.823	76.178	
249	3.0303	71.1974	89.5455	77.3684	
250	0	71.987	85.0467	81.4016	
251	0	71.2418	88.8889	82.1809	
252	2.39521	74.5875	89.372	81.6216	
253	2.31214	74.5098	89.4009	79.6196	
254	0	73.5099	91.8182	80.4878	
255	0	69.3291	90.2326	81.7942	
256	4.84848	72.1088	88.8372	77.9841	
257	2.29885	74.6622	91.3636	84.5953	
258	0	66.2295	87.5576	80.4878	
259	0	73.4219	87.907	81.6712	
260	2.40964	69.8676	85.5814	77.3087	
261	3.0303	74.9186	87.6147	81.6667	
262	0	76.6447	89.2019	82.3529	
263	3.04878	74.8366	90.3846	78.7234	
264	2.5	75.7282	90.1408	81.6489	
265	0	74.8366	92.5581	79.0451	
266	6.54762	78.6184	91.866	81.117	
267	0	76	92.5926	82.6087	
268	0	71.7105	88.9908	84.6154	
269	0	74.1611	90.2778	80.5333	
270	0	71.9626	91.0714	80.5627	
271	3.125	75.3205	90	81.0881	
272	0	78.4566	89.8148	81.1856	
273	3.04878	77.7049	90.8213	79.9472	
274	2.42424	78.0255	89.7196	80.4945	
275	0	77.492	91.2037	80.5333	
276	0	79.4872	91.3636	82.1053	
277	0	80.3175	90.6542	83.5106	
278	0	72.5552	90.9953	83.7838	
279	0	73.0159	87.7934	79.0323	
280	4.21687	77.9605	91.1215	82.8877	
281	0	73.9274	89.4977	80.3191	
282	0	78.0255	90.0474	80.5405	
283	0	78.0255	89.3023	80.5333	
284	0	74.4479	89.8148	81.4516	
285	0	78.3439	91.0314	82.6316	
286	0	78.6885	91.0798	82.8804	
287	0	77.6699	90.5213	81.3008	
288	0	78.5047	92.5234	80.9524	
289	0	77.2586	87.8378	81.7232	
290	5.42169	78.7975	89.6714	84.4687	
291	3.125	78.3951	91.0798	84.4961	
292	2.99401	76.3077	92.8571	83.2021	
293	0	83.5962	89.7196	83.9793	
294	0	78.9474	90.1408	84.0426	
295	0	78.9308	92.3445	83.2021	
296	0	81.9672	90	84.4737	
297	0	79.5732	93.75	83.0239	
298	0	78.1538	88.8889	80.7388	
299	0	78.8991	93.1034	84.0426	
300	0	82.716	87.8505	83.4225	
301	0	84.4985	89.9498	84.9462	
302	4.32099	79.7546	90.2913	82.2281	
303	0	83.8608	88.5	84.5333	
304	2.32558	81.6199	92.5743	83.727	
305	0	80.8176	88.7805	84.492	
306	0	80.0633	91.9598	82.0106	
307	0	80.1242	92.1182	83.4211	
308	0	80.0623	93.5961	85.3018	
309	0	85.0153	91.4573	87.1728	
310	2.36686	84.29	91.8269	87.9581	
311	0	84.8297	92.823	86.5285	
312	0	79.2793	89.5238	83.8462	
313	0	81.4024	89.9522	83.6364	
314	0	84.0979	89.9038	84.0206	
315	0	82.1317	90.9524	85.4922	
316	2.90698	83.2298	92.7885	86.2338	
317	0	82.7273	94.0887	86.1979	
318	2.23464	80.9816	89.372	85.6021	
319	0	82.9721	89.9038	88.0952	
320	3.24324	85.4545	92.3445	85.5643	
321	0	82.4773	91.2621	85.3403	
322	0	83.4808	91.7874	86.423	
